Machine_ID,Client_Name,Operating_Hours,Temperature_C,Vibration_mm_s,Pressure_PSI,Last_Service_Days,Failure_in_Next_30_Days
M-0971,Delta Mfg,5373,73.24458604352517,0.32127925059677837,91.02181946002705,253,0
M-0972,Alpha Corp,2243,51.96137207437635,1.4807761210791544,138.2868277472829,118,0
M-0973,Beta Industries,2645,46.08043795686976,5.825144076380617,86.83100409641565,30,0
M-0974,Alpha Corp,4612,78.447743757817,0.9365596372039843,127.28375977809122,111,0
M-0975,Delta Mfg,1865,69.94439706351929,2.5514933290818074,108.77548459983134,254,0
M-0976,Alpha Corp,6028,81.78512689798423,1.0632570213868096,104.50096145241884,199,1
M-0977,Beta Industries,7326,56.26597111030251,1.0272924940018835,112.78094984701642,295,0
M-0978,Delta Mfg,6371,75.19902139528753,3.9979924714428323,119.4785050873672,342,0
M-0979,Gamma Solutions,6359,88.68817840543853,3.3104470157952086,96.43399246503697,297,0
M-0980,Epsilon Tech,7863,74.19705608357266,2.311270939075139,97.76318412247142,287,0
M-0981,Gamma Solutions,3228,72.7658150559105,0.5270104121846501,119.74407297669329,244,0
M-0982,Delta Mfg,3719,70.0855608082435,1.1812145344482212,84.389855695256,221,0
M-0983,Delta Mfg,2371,54.291185428740874,0.38020550439009415,101.23656360211872,156,0
M-0984,Delta Mfg,2891,83.55572935710349,0.880255758445043,150.0,236,0
M-0985,Beta Industries,3756,63.89142360194934,0.9930922753708098,95.47980553116079,320,0
M-0986,Delta Mfg,4225,75.04483256383017,2.6724764605075313,127.2170418763963,19,0
M-0987,Epsilon Tech,94,54.36965693428746,3.3954557408273827,101.21073846929282,215,0
M-0988,Beta Industries,2674,58.2054033549222,0.8032412648596763,117.63567717195716,114,0
M-0989,Delta Mfg,6898,84.35087399222236,0.02679456522041305,119.81533535894326,200,0
M-0990,Beta Industries,793,66.52697711042157,2.968296139732694,126.93435102774421,25,0
M-0991,Epsilon Tech,2116,84.53275476042545,0.28724691834183963,106.99619259780836,121,0
M-0992,Epsilon Tech,5779,69.21769340941482,1.458823300900258,139.8332695813228,230,0
M-0993,Beta Industries,6166,51.58102227042143,0.03793194408162118,101.15995153122229,99,0
M-0994,Alpha Corp,814,78.9206759973172,0.7650051309528725,113.5133062039934,346,0
M-0995,Gamma Solutions,345,64.10107682244393,6.398799598204948,113.67915398326411,3,0
M-0996,Delta Mfg,8554,76.98688813517043,0.15919722100215575,93.17047820075877,261,0
M-0997,Gamma Solutions,2443,70.25210867540082,0.8266725568642677,105.71191617531319,254,0
M-0998,Epsilon Tech,7783,54.568817720571296,0.5504125223188255,112.4227024885761,20,0
M-0999,Gamma Solutions,984,71.64294765370569,3.53220964874338,103.5181843530587,204,0
M-1000,Alpha Corp,7790,91.96223142152799,3.0527363631504083,146.613859481848,294,0
M-1001,Gamma Solutions,9831,74.92986458514459,0.4071202106021642,97.42064489600703,357,0
M-1002,Gamma Solutions,827,69.42482246994537,0.12701027395888742,127.69136702210642,128,0
M-1003,Epsilon Tech,3531,80.75343401956897,1.479821936761987,122.8468971972318,358,0
M-1004,Epsilon Tech,7147,72.1066846520311,0.6150428590758267,109.79206798243592,292,0
M-1005,Delta Mfg,4451,72.09534230262794,1.6724984882031895,97.0218641922163,174,0
M-1006,Beta Industries,3876,59.083748278408976,0.0489703714574618,98.47617019412345,221,0
M-1007,Delta Mfg,5959,72.33848025789598,0.21476533068197456,102.23049051175235,355,0
M-1008,Epsilon Tech,126,80.35443416416945,1.739322676456565,83.21388077080606,37,0
M-1009,Delta Mfg,3177,61.63937847899975,0.35809151180178866,94.94801861301065,310,0
M-1010,Gamma Solutions,8795,84.24495821246948,2.9235431057052828,87.76285226954536,149,0
M-1011,Gamma Solutions,6024,69.08293975854875,0.09056620582926539,130.18812504766575,92,0
M-1012,Epsilon Tech,5109,61.12230488461459,0.3640286108683884,119.27693588582328,70,0
M-1013,Epsilon Tech,4146,79.97632076920245,9.81492710903955,121.78961148298191,84,0
M-1014,Delta Mfg,7196,67.13205764261731,0.8512953059886781,118.83247927312921,205,0
M-1015,Delta Mfg,3368,77.59514887486108,1.82086130385161,112.50451435001244,267,0
M-1016,Gamma Solutions,3797,67.08241367741464,0.3025557663694358,131.91020498193706,88,0
M-1017,Beta Industries,1792,69.40173856470096,1.411908029291406,100.83856016402395,252,0
M-1018,Beta Industries,5732,74.93560204334291,1.9425215375671545,111.60004483050567,211,0
M-1019,Epsilon Tech,3476,72.90897057590006,0.5663590458223116,121.20588241736185,343,0
M-1020,Delta Mfg,3417,50.044682195482615,2.648235328601009,90.18186152215806,31,0
M-1021,Beta Industries,1645,58.78756259905608,1.3873070802064604,150.0,357,0
M-1022,Delta Mfg,9397,79.29409984790816,0.7392894977170036,110.4284864416638,316,0
M-1023,Alpha Corp,3030,68.67863411098453,1.2234549887797233,112.12984175863389,61,0
M-1024,Gamma Solutions,2872,64.76268697228578,1.2897268308101513,128.85317047512382,67,0
M-1025,Delta Mfg,3072,56.41425984742526,0.27144724319757907,123.72432999515335,226,0
M-1026,Delta Mfg,1854,59.20263678724152,0.7730849615431593,110.57117029094688,335,0
M-1027,Delta Mfg,4021,49.78201360038052,0.6310902907044234,111.95194157147063,327,0
M-1028,Beta Industries,4662,68.98719281298467,0.7684969415267002,87.43777203578031,67,0
M-1029,Delta Mfg,6514,64.01562419418953,2.1476318211943672,101.65301333225035,128,0
M-1030,Alpha Corp,5031,60.33412109014685,0.988229960885638,117.75815324238441,111,1
M-1031,Beta Industries,2708,69.31876574832047,4.228040803075824,116.6583925856433,272,0
M-1032,Epsilon Tech,7112,73.63970630852738,0.5215227127117033,128.3174862500613,301,1
M-1033,Epsilon Tech,9524,90.93197932209945,0.8060202802422005,108.19248412665013,34,1
M-1034,Gamma Solutions,8393,54.88116580436787,2.3193905491849103,89.190702298537,212,1
M-1035,Alpha Corp,3507,81.59381043300522,1.1845683790771138,125.85095646163516,300,0
M-1036,Delta Mfg,6456,79.73101561015072,1.1878879332251455,131.54134019273025,125,0
M-1037,Alpha Corp,4212,62.20907260623299,0.08222317644467174,123.47366859284344,103,0
M-1038,Epsilon Tech,7970,72.03235954586032,0.7627416714008336,107.54549493713763,206,0
M-1039,Delta Mfg,8766,65.42366750662384,0.4735745448163324,125.66579077814869,120,0
M-1040,Alpha Corp,536,71.85688580418739,10.0,150.0,170,1
M-1041,Beta Industries,1625,85.0913101340455,0.5530238443492611,111.72728471660713,35,0
M-1042,Delta Mfg,7973,76.05606232631312,3.237682121528403,90.32394961632312,331,0
M-1043,Beta Industries,8577,75.08608373233442,1.6916001419596896,101.20572425671772,246,0
M-1044,Alpha Corp,8070,65.69690680045358,0.6253573613928375,119.38214000456077,340,0
M-1045,Delta Mfg,8666,55.15943335075665,1.176362835568586,85.92793533652906,309,0
M-1046,Gamma Solutions,8609,67.91531789459592,2.7539045020836066,112.54104612368104,58,0
M-1047,Gamma Solutions,6490,82.06608154863915,3.2231012332392694,115.70504975473824,306,1
M-1048,Epsilon Tech,3600,54.72832143410352,0.2622335938935669,133.02682609718977,141,0
M-1049,Delta Mfg,6783,59.44910631823305,0.6223033459092467,129.6529228408145,111,0
M-1050,Alpha Corp,9146,71.26267736234068,0.6124558559991284,122.96877187627656,163,1
M-1051,Gamma Solutions,4971,60.153452151527375,0.06443139315048912,80.0,111,0
M-1052,Epsilon Tech,1205,62.07476552884788,1.3678422116277442,123.81579692071888,152,1
M-1053,Delta Mfg,1990,65.76401418271823,2.8946719382036377,120.5827007909037,65,0
M-1054,Gamma Solutions,5299,56.343825958098506,0.7208675485883489,113.8391656561752,106,0
M-1055,Delta Mfg,3572,60.25878153783631,2.0208178611947334,84.04666810781772,216,0
M-1056,Epsilon Tech,5975,77.03427916787308,1.4820846135571717,98.34839136219409,91,0
M-1057,Alpha Corp,6320,56.92630217769036,0.7065632176582575,92.497658456989,26,0
M-1058,Epsilon Tech,4380,54.021278655051624,0.2280839619936882,80.0,157,0
M-1059,Alpha Corp,4757,63.69975020466106,1.853318291515101,109.95627272877809,72,0
M-1060,Beta Industries,2713,77.31955502509845,2.892040783814341,98.0326681783583,44,0
M-1061,Gamma Solutions,5588,68.0307819200311,1.736848500622881,149.37958370403368,90,0
M-1062,Beta Industries,966,65.35418921884381,0.0270603524067724,107.46842090843136,133,0
M-1063,Alpha Corp,4944,70.44358797515606,0.3654650429020915,129.4062973379894,161,0
M-1064,Delta Mfg,3432,52.54292567140348,0.10801753959766583,86.46351462960163,232,0
M-1065,Alpha Corp,688,74.94705653775033,1.2673025694672135,102.04865620992695,261,0
M-1066,Alpha Corp,4243,73.83435031403644,2.1188200089813414,111.45346814051472,111,0
M-1067,Delta Mfg,3701,65.90691525904279,0.17577720013081816,96.37769077088494,164,0
M-1068,Beta Industries,8533,80.05924511796417,2.7333696500185787,103.66698972792884,77,0
M-1069,Gamma Solutions,5182,58.725039010469615,1.216238134645735,106.73073640634692,209,0
M-1070,Alpha Corp,9916,81.2790899325357,1.7566245384983263,106.49138021832658,13,1
M-1071,Alpha Corp,6704,71.54493665595251,5.331619799866981,137.8267785955302,58,0
M-1072,Gamma Solutions,4422,66.63447410121826,0.13108606325015432,115.67339428147265,344,1
M-1073,Alpha Corp,9984,69.80126364631688,3.4723512770129203,117.19265844411954,36,0
M-1074,Gamma Solutions,1759,68.92735234189058,0.2021886170402386,118.09482161517606,25,0
M-1075,Gamma Solutions,9181,82.20282896417717,0.7487379395471938,119.18939566005669,34,1
M-1076,Gamma Solutions,2482,59.23320872528986,2.8601363799101085,108.75669524187703,140,0
M-1077,Delta Mfg,8058,62.37480760853402,3.5507532105350914,105.1888044278173,275,1
M-1078,Beta Industries,951,80.3630289207248,1.0589586308523604,112.50224089277417,362,0
M-1079,Beta Industries,8914,64.04465064816141,1.3524898235112728,127.3520592337021,222,0
M-1080,Epsilon Tech,2079,79.00533077331592,1.8472592618931176,126.89357282654575,37,1
M-1081,Delta Mfg,2717,86.99435983008709,2.6824761159460073,106.39402286467383,363,0
M-1082,Epsilon Tech,4524,65.98204973058367,0.19432812864660412,121.51765542002167,129,0
M-1083,Beta Industries,9692,76.81362326575305,2.4916440802859174,107.08123005440498,316,1
M-1084,Beta Industries,8477,58.46307718660142,0.9845754289990359,110.50805824152866,323,1
M-1085,Beta Industries,7311,77.54733298067809,0.8984567157742518,102.89714927668705,218,0
M-1086,Alpha Corp,7186,71.99423985986768,0.8272103876367938,107.2753229164065,335,0
M-1087,Epsilon Tech,2065,74.73038282160215,1.06761325686715,130.1199510432452,248,0
M-1088,Delta Mfg,768,63.54427927964605,4.352012503587935,111.38631721008855,111,0
M-1089,Epsilon Tech,5490,53.389165844328275,1.1917860383450078,112.02923762828478,304,0
M-1090,Beta Industries,6645,75.03252064749505,4.592088359334243,88.29173331113063,220,0
M-1091,Delta Mfg,5083,49.365968475205456,0.2982072287341273,105.36134138550905,196,0
M-1092,Epsilon Tech,5232,66.82649507757465,1.93177081739996,106.38027644382908,147,0
M-1093,Beta Industries,5797,79.4118186641997,2.5088824051448393,97.56284771834892,344,0
M-1094,Beta Industries,9138,71.91897735873036,1.7050733702015695,110.32498117555345,40,1
M-1095,Delta Mfg,4926,89.48342644789813,1.4006218896405649,103.56226564658519,134,0
M-1096,Gamma Solutions,6016,80.25109152581773,1.247968428264462,111.19993782865373,352,0
M-1097,Delta Mfg,3335,63.46101611674423,2.9591720183089723,111.82254514728402,191,0
M-1098,Gamma Solutions,8038,70.27313379851438,2.5859824317327336,95.66368463266033,163,0
M-1099,Alpha Corp,4873,69.52629297455564,0.19565636856009178,104.01947326275216,61,0
M-1100,Delta Mfg,1481,54.17823236653873,2.831622623619284,111.1606142414125,5,0
M-1101,Gamma Solutions,6305,60.59601083515647,0.8018288914242989,127.76449146735088,37,0
M-1102,Epsilon Tech,3451,64.3923909302014,0.4389350508399049,113.85078759193611,217,0
M-1103,Beta Industries,54,49.637794971440634,3.057663247859452,100.07097230123858,225,0
M-1104,Alpha Corp,7643,70.47493468251643,0.8485162838117686,115.98507138865779,216,0
M-1105,Delta Mfg,3462,67.50928155346959,2.478241711739263,135.6132333398264,139,0
M-1106,Gamma Solutions,832,53.27106098688426,0.4585727678016541,123.75059708883528,106,0
M-1107,Epsilon Tech,5954,74.04212865277331,0.005905592231640902,118.2128979565343,99,0
M-1108,Gamma Solutions,8519,77.1587274469096,1.0261598343621587,120.88385263223482,168,0
M-1109,Delta Mfg,7221,72.27034478864888,0.15842124947479275,131.59931062142945,264,0
M-1110,Gamma Solutions,3310,66.7593182479103,2.105929779815891,126.1344019102649,87,0
M-1111,Delta Mfg,3300,75.91442151751855,0.4846015066248596,118.50140571676486,84,0
M-1112,Gamma Solutions,6722,76.80220360476692,0.8795247922274179,126.02963329385128,224,0
M-1113,Beta Industries,7218,73.07403569719689,0.13658424387082096,93.77523355603908,11,0
M-1114,Delta Mfg,7776,61.75387749565239,0.5066940904731185,87.46602121489579,327,0
M-1115,Delta Mfg,3675,72.7660076551118,2.2813869182468602,112.35647975965745,186,0
M-1116,Alpha Corp,3054,81.95480650825479,0.24658321242262476,111.03021064475807,350,1
M-1117,Beta Industries,7970,64.0337094138827,1.5626090081432384,101.84134919730114,231,0
M-1118,Delta Mfg,2143,90.97939339132431,3.7410879530911663,122.38779004741565,141,0
M-1119,Epsilon Tech,5207,64.74369066014616,1.708386431251728,82.05704620323147,106,0
M-1120,Gamma Solutions,9503,70.32407013340136,2.4991845430014696,101.97841615913295,253,0
M-1121,Epsilon Tech,2538,63.27514403993664,0.17306851591276212,102.72566682683578,49,0
M-1122,Gamma Solutions,4547,72.2327083592026,0.4329874752390426,85.45547322350811,263,0
M-1123,Gamma Solutions,5619,52.57778307364725,3.374118992364809,132.42096510903957,205,0
M-1124,Alpha Corp,8356,64.53958201183279,1.8834551122373915,89.61198097005015,357,1
M-1125,Delta Mfg,6612,59.07878799651433,1.5306189656164706,101.17489914038471,51,0
M-1126,Gamma Solutions,5005,71.35338347892291,1.634925183236156,123.61969636707701,175,0
M-1127,Alpha Corp,822,79.94447375508908,0.8021666862363894,119.69068015143097,225,0
M-1128,Epsilon Tech,943,76.46006187114551,0.06836967922582517,93.3773795527288,261,0
M-1129,Alpha Corp,6150,46.28340639141108,2.301784709596951,120.23733813890955,222,1
M-1130,Epsilon Tech,4425,90.4206965292788,1.7031318142858165,114.34676717987332,223,0
M-1131,Delta Mfg,8966,72.95279940620868,0.9602756451274768,144.99553343167202,269,0
M-1132,Gamma Solutions,2198,62.23500859507,3.4502761969399804,116.05910624102457,298,0
M-1133,Beta Industries,4242,71.5712791899094,0.6145704266033812,107.88137268397202,318,1
M-1134,Epsilon Tech,3695,71.76189822502693,0.5228938106062289,97.15247064320866,74,0
M-1135,Gamma Solutions,3452,63.331512830484364,3.0929486064128486,98.83634949566643,114,0
M-1136,Beta Industries,9106,71.97916667342075,2.3917327316914507,97.61346356797763,219,0
M-1137,Beta Industries,1308,63.925277123796924,1.085347142072804,130.56648220867882,54,0
M-1138,Epsilon Tech,4177,65.95638007309977,0.21016042839112922,110.26954872524706,200,0
M-1139,Gamma Solutions,8705,63.13720864244915,0.36324391769550685,118.47870685962094,131,1
M-1140,Beta Industries,6852,55.673287102603474,1.601664906224102,132.7137139997133,339,0
M-1141,Alpha Corp,6035,71.45836470215384,0.7293001002342634,80.0,192,0
M-1142,Alpha Corp,3594,75.85299436516338,2.716167505109903,129.18310647050563,179,1
M-1143,Gamma Solutions,4841,75.14883596076372,4.4922492971811385,110.83095367675001,305,1
M-1144,Delta Mfg,1409,78.19925252635234,2.457041024741143,116.52572557460667,287,0
M-1145,Alpha Corp,4566,73.24340210014869,0.7111269329597683,97.57395167377624,240,0
M-1146,Epsilon Tech,4491,64.67274501783096,2.331618196948596,98.67313402327223,245,0
M-1147,Gamma Solutions,1555,78.39663864431189,0.6495050078889357,117.33268834719482,330,0
M-1148,Beta Industries,804,56.42482460158065,0.2742626961216041,145.76896700497204,117,0
M-1149,Alpha Corp,1279,60.9932861748752,0.050945234492890734,125.04969969222353,208,1
M-1150,Gamma Solutions,7083,60.357999285767555,0.7309486160548703,128.9828438212781,212,0
M-1151,Gamma Solutions,5986,80.80056059139311,3.5082405084507986,107.1199809460787,259,0
M-1152,Delta Mfg,5619,79.42788514140075,0.4096564451639892,100.99693663121558,163,0
M-1153,Beta Industries,1387,74.87305237044995,0.3469774951756737,98.2879257263151,226,0
M-1154,Beta Industries,2679,80.71929865211797,5.250902766856093,102.67589412954968,341,1
M-1155,Beta Industries,2106,61.20717217588012,0.03798303945222986,80.0,64,0
M-1156,Epsilon Tech,8173,73.4859511986098,2.3111426894179306,99.12620985662598,246,0
M-1157,Gamma Solutions,4223,68.74825571616836,0.5815187305889012,101.59470265910235,18,0
M-1158,Epsilon Tech,4831,78.46882103884914,0.05731305083289809,107.36962738407739,34,0
M-1159,Epsilon Tech,2768,68.84775767447802,3.747946320285738,111.97625164620938,312,0
M-1160,Gamma Solutions,3186,66.15057111589918,0.2256106216347691,115.43676302938417,323,0
M-1161,Beta Industries,2573,75.4090851856099,1.2037042464512275,109.7761194133556,181,0
M-1162,Gamma Solutions,2599,78.76169167191233,0.4804198992388446,101.27835370485865,347,0
M-1163,Delta Mfg,4033,63.31654805153198,0.10112246475279105,80.5496203510172,194,0
M-1164,Gamma Solutions,8428,69.38924328647624,0.07681755551642207,101.3703708739731,192,0
M-1165,Gamma Solutions,1304,59.41559366358347,0.18419530520237265,95.41324043469493,67,0
M-1166,Alpha Corp,7368,45.019389825070604,0.11106252242471146,116.99100122417906,209,0
M-1167,Delta Mfg,5877,72.00459631413729,2.14416681765624,123.6393109504054,167,0
M-1168,Alpha Corp,1301,76.08905356254633,0.9970326075533592,124.07856600589909,246,0
M-1169,Beta Industries,2541,72.62066809086726,0.6298605441931207,121.3542910419173,245,0
M-1170,Beta Industries,2051,50.50438282245633,0.8128783476525211,107.99711396821267,166,0
M-1171,Delta Mfg,6809,66.49150569923525,3.9664882200001434,102.17066651786155,296,1
M-1172,Epsilon Tech,8633,47.81652239948919,3.6245012539803314,98.793458694994,211,1
M-1173,Gamma Solutions,8996,83.69701107654186,1.886463802000677,87.38751625097375,133,0
M-1174,Alpha Corp,74,59.139454178819136,3.2400975334359368,124.87780550761786,197,0
M-1175,Delta Mfg,6981,82.55403609459897,0.5777175123528435,107.37933443105038,347,0
M-1176,Alpha Corp,5475,79.45869643684145,0.7197399585509392,91.30489559568689,49,0
M-1177,Gamma Solutions,8232,60.99409647463938,1.4267588167592127,97.60262936434648,64,1
M-1178,Epsilon Tech,7184,58.67215048732255,1.4657577136212308,96.99539815351172,112,0
M-1179,Alpha Corp,5796,73.50370216386338,0.9858011118750634,110.6453672752269,356,0
M-1180,Delta Mfg,7141,61.55675962816929,0.7678839589962729,126.01201776606028,185,0
M-1181,Gamma Solutions,1622,71.02484642158207,6.4224915128389055,104.78015675606625,104,0
M-1182,Gamma Solutions,8041,65.17172409193081,2.5815905406771553,80.0,213,0
M-1183,Epsilon Tech,341,52.18841585534366,0.8563417506961526,107.1622949726162,5,0
M-1184,Delta Mfg,2074,47.69531980875541,1.9490331049463248,107.65709149854206,119,0
